id,video,emotion
537,https://www.instagram.com/reel/DBaikZOqWNY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Bangga
538,https://www.instagram.com/reel/DBNjRxeqv8F/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust
539,https://www.instagram.com/reel/DBK5AWaKwS_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
540,https://www.instagram.com/reel/DA2qr_qqUmX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust
541,https://www.instagram.com/reel/DA0PU30q5U2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise
542,https://www.instagram.com/reel/DMnUOVsSTMH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise
543,https://www.instagram.com/reel/DIgc83ySemo/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
544,https://www.instagram.com/reel/DDtwlcqydxs/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise
545,https://www.instagram.com/reel/C_f3qbRKG_L/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy
546,https://www.instagram.com/reel/DMXlpMhz12R/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
547,https://www.instagram.com/reel/DNLfF80S3j8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust
548,https://www.instagram.com/reel/DGT-0jQz_xm/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
549,https://www.instagram.com/reel/DAxrfeVPeV-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust
550,https://www.instagram.com/reel/Cx920V4Khr2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
551,https://www.instagram.com/reel/C-9fgpUqHzV/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise
552,https://www.instagram.com/reel/C_anlr5vVn8/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
553,https://www.instagram.com/reel/C_cy6a1vJ6K/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy
554,https://www.instagram.com/reel/C_dRijAvKd7/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud
555,https://www.instagram.com/reel/C_hD24zhPj3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy
556,https://www.instagram.com/reel/DI8zcF4yMIj/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise
557,https://drive.google.com/file/d/1cNDwATeNRYBNEy5bp_RWZTwdNCgyU730/view?usp=drive_link,Neutral
558,https://drive.google.com/file/d/13K7o4RfQZj8NSVyvR31S5zn4LKchxeyZ/view?usp=drive_link,Surprise
559,https://drive.google.com/file/d/1rpAoVyWkv1g8-ennorDmvMbMONApc1yi/view?usp=drive_link,Surprise
560,https://drive.google.com/file/d/18Pa253imVyYnCQ1Br3jM2Hn29Nbx0rH0/view?usp=drive_link,Surprise
561,https://drive.google.com/file/d/1gyvS8u2NWqkXGd-QkuhC6mw_6nNfM54M/view?usp=drive_link,Trust
562,https://drive.google.com/file/d/1fkhY54gBd6_h0YAjEx9GcfX02kRHWHf5/view?usp=drive_link,Proud
563,https://drive.google.com/file/d/1XfK7VwPpb4ZVM5msAaGdKpZh1hjWNAgp/view?usp=drive_link,Proud
564,https://drive.google.com/file/d/1gv8ATmJJuC9zh7O__cTM-84vumtdCByU/view?usp=drive_link,Trust
565,https://drive.google.com/file/d/1IyQWxwm75mMTNxF2X1K6MpU1DqKloGxc/view?usp=drive_link,Surprise
566,https://drive.google.com/file/d/1DnHUua7-RtEsYNNU1VFjP5cOwRwvqB_o/view?usp=drive_link,Surprise
567,https://drive.google.com/file/d/1TZiC-jU1Gq2NW3tRTdiFgy6GgfqLmxdl/view?usp=drive_link,Surprise
568,https://drive.google.com/file/d/13Rmu2Lsg0Kg-7IUXpai5lmdPGDMl6VWp/view?usp=drive_link,Proud
569,https://drive.google.com/file/d/1kHfCc-bx0BcSGHP_rBe0KOdhWO4rlULD/view?usp=drive_link,Trust
570,https://drive.google.com/file/d/1TK2wTHE8nH_FbFsjTqMmLHCdc5J8gvAC/view?usp=drive_link,Surprise
571,https://drive.google.com/file/d/11QUEKO-d11n3eRg3IxcAU3Ppu9dtVTHJ/view?usp=drive_link,Surprise
572,https://drive.google.com/file/d/14tH60NXcdsU5vE1ZP2_Tle_qDX8ALL-4/view?usp=drive_link,Trust
573,https://drive.google.com/file/d/1uO88nbGfXcPblVLxHpOlFCRf80wDPVxU/view?usp=drive_link,Surprise
574,https://drive.google.com/file/d/1MGqgewMa4G3Jo-K5vHcKnmHRbYc3cxX-/view?usp=drive_link,Surprise
575,https://drive.google.com/file/d/1TSulhJrWMWP0gmF6kDfqRlRwE0OquY70/view?usp=drive_link,Surprise
576,https://drive.google.com/file/d/12vCO6h3yuOWkXrsIg9KGex6rQhaoyfzG/view?usp=drive_link,Sad
577,https://drive.google.com/file/d/1PcmHcT9jRbICD5l0cMXj8U09riBuCn0E/view?usp=drive_link,Trust
578,https://drive.google.com/file/d/1zwprulKsqNYyLDn40h1Of-iKmfy9KPem/view?usp=drive_link,Sadness
579,https://drive.google.com/file/d/18VM0IKeONjgaxuHj1xxhJPPskoO7oN4C/view?usp=drive_link,Proud
580,https://drive.google.com/file/d/1QEe9IVsQPVznXT9Sq2AvtxWRglgbL8u8/view?usp=drive_link,Terkjut
581,https://drive.google.com/file/d/1qAT4f_bKmaiLzUtmik8zSuMcv-ZPCgom/view?usp=drive_link,Neutral
582,https://drive.google.com/file/d/1DCP3G6YU6YeRRItM-2J8w2v2H_WJ_wah/view?usp=drive_link,Joy
583,https://drive.google.com/file/d/1UST7Jk52PQpIHKR8R42KN0Txip3jLYUX/view?usp=drive_link,Surprise
584,https://drive.google.com/file/d/1koJHh96MgfWI4vm96xGiPDS0wslvM2r_/view?usp=drive_link,Surprise
585,https://drive.google.com/file/d/1jz7UG4G8a5BgWRpDkwG4BMrbtUwgqz_1/view?usp=drive_link,Proud
586,https://drive.google.com/file/d/1NLuJi9iI8LzIWOFlSJVIHuaspBpzKTOu/view?usp=drive_link,Surprise
587,https://drive.google.com/file/d/1kc5oblML5Q987meXXOGLhg7QT0EcXUQE/view?usp=drive_link,Proud
588,https://drive.google.com/file/d/1w-TQaLmAmRWnegKNoVEioBMkDb_QOrgE/view?usp=drive_link,Surprise
589,https://www.instagram.com/reel/C4CdSr-riJj/?utm_source=ig_web_copy_link&igsh=a2dia2hpZ24weGQ=,Surprise
590,https://www.instagram.com/reel/C7oa-5upVHh/?igsh=MWNkczZ5ZmFqZHpnZA==,Surprise
591,https://www.instagram.com/reel/C-wcAZ2vJSE/?igsh=MWtwa2Q2aTQxZ2U0Zg==,Trust
592,https://www.instagram.com/reel/C_Uu_rSygjN/?igsh=cGljbzg5NnZ3Y2d1,Surprise
593,https://www.instagram.com/reel/CjwRCdzDarC/?utm_source=ig_web_copy_link&igsh=bXRhNmI1NTRxMWc3,Surprise
594,https://www.instagram.com/reel/CrSuJLgNyRK/?utm_source=ig_web_copy_link,Trust
595,https://www.instagram.com/reel/DAYFDAQSh20/?igsh=OWlreGRuYXdzY3ly,Proud
596,https://www.instagram.com/reel/DDbwsT-SvYX/?igsh=a2NqZnhmczM3NjE1,Surprise
597,https://www.instagram.com/reel/DDekDLFTq1a/?igsh=dXVxMGlzdndwM3E2,Surprise
598,https://www.instagram.com/reel/DK1mAj0zf6k/?igsh=b2dpcGU5OGdld2Fo,Surprise
599,https://www.instagram.com/reel/DL2Ayq4TpNL/?igsh=djJiZXFtNHlpZ3Rm,Proud
600,https://www.instagram.com/reel/DL4sxGuz4Tc/?igsh=MXR4MmtmM2lmZG02Yw==,Surprise
601,https://www.instagram.com/reel/DL7YTB0T4xF/?igsh=dzZ0c3E2ZmRvMGVq,Trust
602,https://www.instagram.com/reel/DLCfYyTzM0B/?igsh=MW8zMGNrMG00YmRrOA==,Proud
603,https://www.instagram.com/reel/DLEoOirRx_i/?igsh=MTVhOHdhNXRwandtZg==,Surprise
604,https://www.instagram.com/reel/DLhe1uwT0ux/?igsh=b3RsM3RkeGUxanln,Proud
605,https://www.instagram.com/reel/DLPIrtqTKSt/?igsh=MWVvbzB5ZHV5cjgwbQ==,Surprise
606,https://www.instagram.com/reel/DLSDweezMqt/?igsh=MTB5d2Nib2l4YnVnMQ==,Surprise
607,https://www.instagram.com/reel/DLtaRz5z_t2/?igsh=bHhrem42ZzZwMHJo,Surprise
608,https://www.instagram.com/reel/DLUnmw6TF--/?igsh=N3YwbzRyb2xtdjd0,Surprise
609,https://www.instagram.com/reel/DLw9ZLjTupS/?igsh=MTg4cWw1ZDgyMjZzeA==,Proud
610,https://www.instagram.com/reel/DLxGptdBbjR/?utm_source=ig_web_copy_link&igsh=MXJkajNtd29hdnM2dw==,Surprise
611,https://www.instagram.com/reel/DMNJeciTz6C/?igsh=MTR0enhwYjNia3J0bA==,Surprise
612,https://www.instagram.com/reel/DMr4dcRJtdb/?igsh=MWgyZ2Nzc3V6c2p4dw==,Anger
613,https://www.instagram.com/reel/DMu2pTjpJ5A/?igsh=NnRwcGZsOGtxdGE1,Sadness
614,https://www.instagram.com/reel/DMuu7WXJSqc/?igsh=MTk5dWRpcHJ3aXE1Nw==,Proud
615,https://www.instagram.com/reel/DMxcd8KhquW/?utm_source=ig_web_copy_link&igsh=bnBna25weWsybWt3,Surprise
616,https://www.instagram.com/reel/DMXXrHXpE5y/?igsh=NnIzZTJzZG1rbXp2,Trust
617,https://www.instagram.com/reel/DNAgrqURf1s/?igsh=MXZjNmdqa3ZpNThpZA==,Surprise
618,https://www.instagram.com/reel/DNALIVSPiz3/?utm_source=ig_web_copy_link&igsh=MWUyeDRud3lwOTc3Zg==,Surprise
619,https://www.instagram.com/reel/DNIGuxYTu6-/?igsh=MWh3dHVwbTlvNG16NA==,Trust
620,https://www.instagram.com/reel/DFzqLdTSoPw/?igsh=Yzd4OXZmcGR2emZy,Terkjut
621,https://www.instagram.com/reel/DGwrd_DStnQ/?igsh=MWY3bTZsZWhydm44ZA==,Surprise
622,https://www.instagram.com/reel/DHqKyb0yi6S/?igsh=anI4YnN4bzR3emU1,Surprise
623,https://instagram.com/p/DIbKUhAyTQ0/,Proud
624,https://instagram.com/p/DIv0YHdyB5I/,Surprise
625,https://instagram.com/p/DJJHBZ5Sr_6/,Surprise
626,https://instagram.com/p/DKTTiaqIA9e/,Joy
627,https://instagram.com/p/DKWLmlTSZ6-/,Surprise
628,https://www.instagram.com/reel/DLhVH5tSeOQ/?igsh=MWFjamUxY3lybnN4NQ==,Sadness
629,https://www.instagram.com/reel/DMB-jFDhexG/?igsh=MTJneDEyNHZxeGNvMg==,Joy
630,https://www.instagram.com/reel/DKCaqeIBrun/?igsh=ZWdjNndtZ3Zhanhy,Surprise
631,https://www.instagram.com/reel/DJova1xBz34/?igsh=MTY4bGEyZWYzeG4xMg==,Surprise
632,https://www.instagram.com/reel/DFhid58y-oG/?igsh=ejlmaXNtenVtbm8=,Surprise
633,https://www.instagram.com/reel/DF7l5nZSRLF/?igsh=NHk3YjA3cWFjM3gy,Proud
634,https://www.instagram.com/reel/DGVfxbYSfzC/?igsh=MThyNmluZ3ZzZGR6Yw==,Surprise
635,https://instagram.com/p/DGsKrpyyPZW/,Trust
636,https://www.instagram.com/reel/DJJ4Z62SqvM/?igsh=MXJ2cTI0bjBuYjZzcw==,Surprise
637,https://www.instagram.com/reel/DLMvuIku2O_/?igsh=MXIzNDNuamFpZnRlZg==,Proud
638,https://www.instagram.com/reel/DMMgNtJhcB-/?igsh=ZTd3eHNkYjB0dXRy,Trust
639,https://www.instagram.com/reel/DMSllfphro-/?igsh=czkwajhoNnU5ZWF6,Trust
640,https://www.instagram.com/reel/DAvco06yQ0e/?igsh=MTJkNmMwZTQyMGp4dQ==,Trust
641,https://www.instagram.com/reel/DAf3elTy1yM/?igsh=MWhiNDIwMzA4ZnBmMw==,Surprise
642,https://www.instagram.com/reel/DAQaie5ybcg/?igsh=a2FkYnN1bjFhdXNz,Surprise
643,https://www.instagram.com/reel/C_7Rh6ISqSO/?igsh=MzZobGkzNXF6ZDNx,Surprise
644,https://www.instagram.com/reel/C_fE3M7yLww/?igsh=bDdxaTU3cGxpZDMx,Surprise
645,https://www.instagram.com/reel/C-j1feey-EQ/?igsh=MWJqNmw0dDZwdW1yeQ==,Surprise
646,https://www.instagram.com/reel/C-gxoVOye6p/?igsh=MWxxZXNzOWNnZG05OA==,Surprise
647,https://www.instagram.com/reel/C-Z7nYGSBGb/?igsh=MTYzZDMxNXdnd244Mg==,Surprise
648,https://www.instagram.com/reel/C9mg-D4SY5R/?igsh=NHd3NTlwNnIwMzNr,Trust
649,https://www.instagram.com/reel/C9hTBa0Szhb/?igsh=b2M1cHFtdWZpZmp5,terkejut
650,https://www.instagram.com/reel/C9YyheLyNPk/?igsh=MTZ3d2dzdHMyeXh1bg==,Surprise
651,https://www.instagram.com/reel/C9ThsOBybkL/?igsh=MTE5cXVodnpmczJvaQ==,Sadness
652,https://www.instagram.com/reel/C40TPV7SXUx/?igsh=MWM5MmFic3NzdmR3OA==,Trust
653,https://www.instagram.com/reel/DGSl5zUyuZk/?hl=id,Surprise
654,https://www.instagram.com/reel/DM7dDfpvHrv/?hl=id,Surprise
655,https://www.instagram.com/reel/DNAmm1PRU8K/?hl=id,Fear
656,https://www.instagram.com/reel/DMsAQacz6Q5/?hl=id,Sadness
657,https://www.instagram.com/reel/DMc3cmsvTW4/?hl=id,Surprise
658,https://www.instagram.com/reel/DMZ-uW6x9JA/?hl=id,Anger
659,https://www.instagram.com/reel/DMPBRIWRtnB/?hl=id,Neutral
660,https://www.instagram.com/reel/DMH9MwAxw3Z/?hl=id,Trust
661,https://www.instagram.com/reel/DL33OMYzrca/?hl=id,Sadness
662,https://www.instagram.com/reel/DL17jAux0-f/?hl=id,Fear
663,https://www.instagram.com/reel/DLzWy6nToxw/?hl=id,Surprise
664,https://www.instagram.com/reel/DLytlpgzeLF/?hl=id,Sadness
665,https://www.instagram.com/reel/DK9T1pDPsuF/?hl=id,Anger
666,https://www.instagram.com/reel/DKuDDEMxI3k/?hl=id,Surprise
667,https://www.instagram.com/reel/DKg9XtsRygF/?hl=id,Surprise
668,https://www.instagram.com/reel/DKUTIIdRszz/?hl=id,Surprise
669,https://www.instagram.com/reel/DJ3-adDTEyM/?hl=id,Fear
670,https://www.instagram.com/reel/DJWSQBhxALE/?hl=id,Surprise
671,https://www.instagram.com/reel/DJEQxnoPEJK/?hl=id,Surprise
672,https://www.instagram.com/reel/DI_U3jSzixs/?hl=id,Surprise
673,https://www.instagram.com/reel/DItFdaJz6m9/?hl=id,Proud
674,https://www.instagram.com/reel/DITVpnbTrvK/?hl=id,Proud
675,https://www.instagram.com/reel/DIJCesyRjMz/?hl=id,Proud
676,https://www.instagram.com/reel/DH-GDEuTDrH/?hl=id,Surprise
677,https://www.instagram.com/reel/DHqFhQ9vp-O/?hl=id,Surprise
678,https://www.instagram.com/reel/DHVANHRzBpb/?hl=id,Surprise
679,https://www.instagram.com/reel/DG4y1j8RlwX/?hl=id,Surprise
680,https://www.instagram.com/reel/DGziblxTo_v/?hl=id,Proud
681,https://www.instagram.com/reel/DGfd2gZyeOa/?hl=id,Proud
682,https://www.instagram.com/reel/DGc5DvuyaqN/?hl=id,Surprise
683,"https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055, https://scontent-cgk2-1.cdninstagram.com/o1/v/t2/f2/m86/AQPYnSGoFjuMdsjQNQBN-KPMwY0jLAnqYkNsP8f742yXa0TpgITMz5053fziOwgxG_VhxIHEQ7mpaDYzxAtdF9MOYDteRNZhXevG8ZE.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_ohc=iokpCMvVPdAQ7kNvwGh0pTe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzQzNjQ0Mjg4MDI4NjMxLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=91cc9ad00c4a209e&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GRTQ4QjAzN0U5MDExNkRGNzY4QjUzQUQ5NEMzMDU5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVlSXg0ZUs1YmdDeU1GQUFpWWxqMzlDcmwwYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmrr-E2uWV0gIVAigCQzMsF0BVxmZmZmZmGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=uGYR9tdSTLtNR-5m1txQvw&_nc_zt=28&oh=00_AfWQtOSkaS_-93qIgXT56zl5Vk7Dl3DdDK2BdgHXVoKRUg&oe=689B8055",Sadness
684,"https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417, https://scontent-cgk2-2.cdninstagram.com/o1/v/t2/f2/m86/AQNLQw83UEeOwNEKRHDbUX16zTeoBKrVnoesLW68kqGtWi0u_cmqP4JogzCCB55yIFj0cLyeSfrTiB4WEfD2HqUTy1lsqxzaouPA3Ik.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_ohc=-kJ0v2SJyvQQ7kNvwEyMQPo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQwMTg1NTMyNzQ0OTczNDMsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=c0d4854ce0a1dec5&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjQwRDAwRTVFRjBDMUJCM0E1RDU0QjU3QTZDRUU4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT1Q5eVI3UjdMZUtNUU1FQU9NYlJ6akEzUm9MYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm_uSP_-avqlUVAigCQzMsF0A-mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=qYsP2FaRh_-cHwqcm4QxDA&_nc_zt=28&oh=00_AfVPkdga5DFDYZVJgDG3dXwuLauNdcCR3cAoX3ZAsjHpgQ&oe=689B8417",Surprise
